ID,titles
1394,"L'allocation de rentrée scolaire passe à 469,97 euros pour un enfant âgé de 6 à 10 ans, à 490,39 euros pour un enfant âgé de 11 à"
1395,"Sur le plateau de l'émission de Thierry Ardisson samedi 24 février, Aurore Bergé s'est présentée dans une robe bleu sombre et une veste de taille"
1396,Il a été atteint de 9 cancers en trente ans et avait arrêté ses traitements en 2017.
1397,Le décret prévoit que les droits d'inscription soient indexés sur l'inflation mais pour la rentrée prochaine.
1398,L'épidémie de coronavirus a affecté toute la chaîne du livre. Les librairies ont dû baisser leur rideau de fer le 17 mars mais éditeurs
1399,"Sofiane et son petit frère ont sauté du troisième étage d'un immeuble du quartier de la Villeneuve, à Grenoble (Isère), pour échapper"
1400,"Le 3 juin 1950, Herzog et Louis Lachenal gravissaient le plus haut sommet népalais de France, dans les Alpes-Maritimes. L'un"
1401,La diffusion d'une vidéo montrant un homme se mettant en scène dans une chambre à gaz d'Auschwitz provoque un tollé.
1402,"Florence Parly, ministre des Armées, était l'invitée du Grand rendez-vous Europe 1/Les Echos/CNews. Elle était l'invitée"
1403,"En 24 h, 541 personnes de plus sont décédées, et 7148 cas graves ont été recensés nécessitant des soins en réanimation."
1404,"Rachida Dati dénonce un ""manque d'autorité et d'action""."
1405,"Selon les informations du Parisien, l'intervention menée par l'antenne locale du GIGN aurait eu lieu dix minutes après le lancement du signal d'assaut"
1406,Le secrétaire d'État chargé des relations avec le Parlement a expliqué au Monde qu'il souhaitait s'exprimer devant l'Assemblée nationale et le Sénat.
1407,"La ministre des Solidarités et de la Santé Agnès Buyzn a précisé que cette mesure figurerait dans le prochain budget de la ""Sécu""."
1408,"Un extrait de la chanson de Wejdène, ""Anissa"", a été publié sur Tik Tok, le réseau social prisé des adolescents."
1409,"Un guide pratique pour aider les adultes à lutter contre la radicalisation des jeunes est publié ce mardi par deux ONG, la Fondation européenne pour la démocratie et le Counter extremism"
1410,"Le barman Jean-Michel Gaudin, barman à l'Assemblée nationale, a été agressé par un jeune homme qui tentait de défendre une femme ayant reçu un"
1411,"La série américaine ""Watchmen"" a remporté dimanche soir le Grand Prix du meilleur long-métrage de l'année aux Etats-Unis avec onze récompenses,"
1412,"La commission spéciale du Sénat a adopté, mercredi, la réforme des retraites. Les députés examinent la version initiale du gouvernement."
1413,La députée du Nord a annoncé ce mercredi qu'elle quittait le groupe La République en marche à l'Assemblée nationale.
1414,L'actrice et réalisatrice américaine Non Stop Zapping s'est confiée à l'AFP sur la violence du choc qui a frappé la ville
1415,"Le député de l'Oise Olivier Dassault a proposé de transporter à bord de son Falcon (avion d'affaires de Dassault, ndlr) la d"
1416,"Raija Janssen, une Finlandaise âgée de 67 ans, s'est confiée au journal Le Républicain lorrain ce samedi 23 novembre."
1417,"Le président français et la chancelière allemande ont rendu hommage à l'armistice de 1918 à Rethondes, dans un lieu caché en pleine forêt de Comp"
1418,"L'homme ""serait exposé à un risque réel"" de torture dans son pays."
1419,"Selon des informations de Mediapart, des prélèvements effectués début mai à l'intérieur et aux alentours de la cathédrale Notre-Dame-de-Par"
1420,Paul le poulpe est décédé à l'âge de 15 ans des suites d'un cancer.
1421,Le parti Les Républicains (LREM) a dévoilé mercredi sa liste noire pour le second tour de l'élection présidentielle. L'écologiste Jean-
1422,L'ex-collaborateur de Nicolas Sarkozy a été mis en examen vendredi dans l'enquête sur des soupçons de financement libyen pour la campagne 2007 de l'ancien
1423,"Le port du masque sera obligatoire à compter de mardi dès 9 heures, sur tout le territoire de Lyon et Villeurbanne."
1424,"Après quatre jours de recherches, Emmy a été retrouvée morte dans la nuit du vendredi 11 au samedi 12 mai."
1425,Les cinq principaux thèmes qui se dégagent sont la protection de l'environnement.
1426,"Le maire de Bapaume, en Seine-Saint-Denis, Delevoye, a été perquisitionné lundi matin par le parquet de Paris, qui a ouvert une"
1427,"Les deux partis sont donnés grands vainqueurs des élections européennes, mais l'incertitude demeure quant à l'ordre d'arrivée."
1428,L'ancien député et président de SOS Racisme Malek Boutih a été recruté par le PSG au poste de référent éthique.
1429,Un malfaiteur a enchaîné les faux pas dimanche matin à Besançon (Doubs). Il a fini par s'effondrer de fatigue sur
1430,Un automobiliste est poursuivi pour avoir fait un doigt d'honneur à deux radars automatiques en train de le flasher.
1431,L'ancien président et son épouse Bernadette ont rendu visite le 21 juillet dernier à l'ancien président et son épouse.
1432,"La pandémie de coronavirus a fait une trentaine de morts dans l'Albanie. La directrice d'Hôpitaux d'Albanie, Val"
1433,Le juge de la Cour suprême a ordonné jeudi l'expulsion du suspect de 29 ans.
1434,L'apport des Alliés dans la victoire sur le Troisième Reich est clair. Mais il ne faut pas l'exagérer.
1435,La canicule des dernières semaines a provoqué environ 1.500 morts de plus qu'un été normal.
1436,La justice a demandé la mise sous séquestre des revenus tirés de l'exploitation des droits artistiques du chanteur.
1437,Le quotidien régional Le Progrès met en valeur l'initiative étonnante d'une famille habitant à Lyon dans le quartier de la Croix-Rousse (Rhône
1438,"L'entreprise californienne Epic a enfreint ses contrats avec Apple, en utilisant ses propres clients et clients d'Apple comme moyen de pression."
1439,Un parachutiste espagnol a heurté un lampadaire alors qu'il devait atterrir devant le roi et apporter le drapeau espagnol.
1440,Deux courtes vidéos postées ce vendredi 1er avril par Sophie Marceau font le buzz sur les réseaux sociaux.
1441,L'Istanbul est un pays où les unions hors mariage sont plutôt mal vues et les cérémonies de mariage fastueuses avec des robes scintillantes et
1442,"La veuve du médecin urgentiste Éric Loupiac a déposé plainte contre X pour ""homicide involontaire"" et ""mise en danger de la vie d'"
1443,"Martin Hirsch, directeur général de l'Assistance Publique - Hôpitaux de Paris, a fait part de son inquiétude sur le non-respect des consign"
1444,L'incendie s'est déclaré dans les combles d'une maison comprenant un étage dans le centre-ville de Nantes.
1445,Certains chercheurs émettent l'hypothèse d'une saisonnalité du virus. C'est le cas notamment du professeur Jean-François Toussaint
1446,"L'acte XI de la mobilisation des ""gilets jaunes"" samedi 26 janvier a été marqué par la blessure à l'œil d'une des figures du mouvement"
1447,Daniel Cohn-Bendit est sorti de ses gonds ce mercredi dans sa rubrique sur Europe 1 et a prévenu : « On ne se rend pas compte que l'
1448,"Le ministre de l'Intérieur a annoncé une hausse de 74% des actes contre des juifs en 2018, après deux années de baisse."
1449,L'ancien président de la République s'est exprimé devant les cadres de l'entreprise de matériel pour le BTP Altrad.
1450,"Des incidents ont éclaté dans un quartier de cette ville, située au sud-est de Montbéliard."
1451,"Le chef de l'Etat libanais a appelé jeudi les autorités libanaises à ""agir pour que le pays ne sombre pas et pour répondre aux aspirations que le"
1452,"La tante d'Alexia Daval, que le mari a reconnu avoir tuée il y a trois mois en Haute-Saône, a fait part de sa sid"
1453,"Le parquet national financier a ouvert une enquête préliminaire visant le club héraultais de Montpellier, soupçonné d'avoir favorisé l'équipe de France"
1454,"Le port du masque dans le centre-ville de Perpignan, dans les Pyrénées-Orientales, a été autorisé par la mairie."
1455,Un vidéaste amateur a filmé des rats dans les présentoirs à pain du rayon boulangerie du magasin carrefour d'Évry 2 (Esson
1456,Les symptômes du Covid-19 sont difficiles à savoir si une personne présentant ces maux souffre du Covid-19 ou de la grippe.
1457,La préfecture de Charente-Maritime a pris un arrêté interdisant la commercialisation des huîtres affinées en claires dans deux zones du bassin
1458,"L'ancien président des Républicains, Claude Goasguen, est décédé jeudi 28 mai à l'âge de 75 ans."
1459,"Le petit garçon a tenté de se pendre avec une écharpe samedi 1er octobre à l'hôpital du Chesnay. Il a porté plainte pour ""harc"
1460,"L'ex-chargé de mission à l'Elysée a été une nouvelle fois mis en examen, le 11 février, dans l'enquête sur ses passeports diplomati"
1461,"Le 18e acte du mouvement des ""gilets jaunes"" a été suivi par 10.000 personnes à Paris, selon les autorités."
1462,"L'ancien président de la République s'est exprimé dans son émission ""Quotidien"" sur TMC ce mercredi 25 avril."
1463,Un présentateur de la radio britannique a été licencié après avoir publié un message raciste sur le fils du prince Harry et de Meghan.
1464,L'astronaute français Thomas Pesquet est attendu sur la Station spatiale internationale pour une nouvelle aventure de six mois.
1465,"Le maire d'Évry, fidèle de Manuel Valls, est numéro trois."
1466,"Le président du Brésil Jair Bolsonaro a été admis dans un hôpital militaire après avoir subi lundi soir une chute a priori sans gravité, selon un média local."
1467,"Des attentats ont partiellement détruit deux villas en Corse-du-Sud et en Haute-Corse, dans la nuit de vendredi à samedi."
1468,"L'ambassadeur du Vatican en France, Mgr Luigi Ventura, est accusé d'avoir participé à des scandales de pédophilie."
1469,Le ministère de l'Agriculture a annoncé lundi le retrait de 44 palettes de lait de la coopérative française Sodiaal.
1470,"L'ancien ministre de l'Intérieur, Victor Guibert, s'est confié sur son trou d'eau au large de l'Atlantique, où il a"
1471,"Selon France 3 Nouvelle-Aquitaine, l'étudiant en médecine a été perdu de vue la dernière fois vers 5 heures du matin rue Esprit des Lois, à la sortie"
1472,"L'Organisation mondiale de la Santé a annoncé le retour du virus de la fièvre hémorragique à Mbandaka, chef-lieu de la province de"
1473,"Le Néfoud, la péninsule arabique de l'Arabie saoudite, est en pleine expansion. Des milliers de visiteurs se sont rendus sur"
1474,"Le jour de la démission de François de Rugy, le 16 juillet dernier, Mounir Belhamiti avait publié un communiqué saluant ""une décision que je respecte et qui tra"
1475,"Le Premier ministre indien Narendra Modi s'est exprimé jeudi à New Delhi, dans un entretien accordé au Journal du Financial Times."
1476,L'agence de renseignement va recruter 1 200 personnes en cinq ans. C'est ce que révèle une campagne de communication lancée par les médias.
1477,"Les corps de deux personnes ont été découverts ce dimanche, après un week-end de violentes intempéries."
1478,"Les visiteurs du parc d'attractions Universal d'Osaka, au Japon, ont eu la mauvaise surprise de voir le manège s'arrêter en plein milieu de son parcours"
1479,Le Comité des droits de l'Homme de l'ONU a épinglé la France pour discrimination religieuse après le licenciement voici dix ans d'une employée
1480,Des associations d'aide aux migrants non mandatées par l'Etat se sont indignées vendredi de l'interdiction qui leur est faite de distribuer des repas à
1481,"L'ancien président des Etats-Unis, Donald Trump, est devenu l'homme d'affaires le plus populaire des Etats-Unis. Il est aujourd'hui l'un"
1482,"En juin dernier, l'Assemblée nationale a été renouvelée à 74,5%. Un record."
